255.50	7.745E-19
255.55	7.735E-19
255.60	7.739E-19
255.65	7.612E-19
255.70	7.686E-19
255.75	7.801E-19
255.80	7.695E-19
255.85	7.713E-19
255.90	7.717E-19
255.95	7.710E-19
256.00	7.741E-19
256.05	7.698E-19
256.10	7.774E-19
256.15	7.706E-19
256.20	7.713E-19
256.25	7.676E-19
256.30	7.668E-19
256.35	7.696E-19
256.40	7.783E-19
256.45	7.690E-19
256.50	7.642E-19
256.55	7.761E-19
256.60	7.759E-19
256.65	7.646E-19
256.70	7.734E-19
256.75	7.754E-19
256.80	7.702E-19
256.85	7.760E-19
256.90	7.788E-19
256.95	7.641E-19
257.00	7.700E-19
257.05	7.740E-19
257.10	7.734E-19
257.15	7.756E-19
257.20	7.723E-19
257.25	7.784E-19
257.30	7.756E-19
257.35	7.746E-19
257.40	7.773E-19
257.45	7.730E-19
257.50	7.810E-19
257.55	7.764E-19
257.60	7.749E-19
257.65	7.775E-19
257.70	7.733E-19
257.75	7.724E-19
257.80	7.705E-19
257.85	7.730E-19
257.90	7.788E-19
257.95	7.781E-19
258.00	7.747E-19
258.05	7.711E-19
258.10	7.699E-19
258.15	7.744E-19
258.20	7.717E-19
258.25	7.747E-19
258.30	7.724E-19
258.35	7.748E-19
258.40	7.753E-19
258.45	7.768E-19
258.50	7.772E-19
258.55	7.710E-19
258.60	7.666E-19
258.65	7.725E-19
258.70	7.700E-19
258.75	7.748E-19
258.80	7.732E-19
258.85	7.737E-19
258.90	7.702E-19
258.95	7.737E-19
259.00	7.732E-19
259.05	7.754E-19
259.10	7.757E-19
259.15	7.717E-19
259.20	7.746E-19
259.25	7.740E-19
259.30	7.744E-19
259.35	7.691E-19
259.40	7.791E-19
259.45	7.696E-19
259.50	7.715E-19
259.55	7.697E-19
259.60	7.763E-19
259.65	7.764E-19
259.70	7.736E-19
259.75	7.736E-19
259.80	7.720E-19
259.85	7.756E-19
259.90	7.781E-19
259.95	7.750E-19
260.00	7.685E-19
260.05	7.720E-19
260.10	7.710E-19
260.15	7.781E-19
260.20	7.665E-19
260.25	7.732E-19
260.30	7.763E-19
260.35	7.711E-19
260.40	7.757E-19
260.45	7.683E-19
260.50	7.745E-19
260.55	7.716E-19
260.60	7.673E-19
260.65	7.702E-19
260.70	7.663E-19
260.75	7.656E-19
260.80	7.643E-19
260.85	7.652E-19
260.90	7.699E-19
260.95	7.653E-19
261.00	7.692E-19
261.05	7.715E-19
261.10	7.715E-19
261.15	7.613E-19
261.20	7.657E-19
261.25	7.665E-19
261.30	7.662E-19
261.35	7.656E-19
261.40	7.656E-19
261.45	7.711E-19
261.50	7.646E-19
261.55	7.640E-19
261.60	7.651E-19
261.65	7.622E-19
261.70	7.636E-19
261.75	7.649E-19
261.80	7.658E-19
261.85	7.562E-19
261.90	7.614E-19
261.95	7.606E-19
262.00	7.622E-19
262.05	7.592E-19
262.10	7.619E-19
262.15	7.623E-19
262.20	7.610E-19
262.25	7.565E-19
262.30	7.497E-19
262.35	7.548E-19
262.40	7.602E-19
262.45	7.567E-19
262.50	7.556E-19
262.55	7.559E-19
262.60	7.560E-19
262.65	7.553E-19
262.70	7.592E-19
262.75	7.522E-19
262.80	7.512E-19
262.85	7.566E-19
262.90	7.493E-19
262.95	7.531E-19
263.00	7.542E-19
263.05	7.542E-19
263.10	7.515E-19
263.15	7.449E-19
263.20	7.523E-19
263.25	7.519E-19
263.30	7.536E-19
263.35	7.527E-19
263.40	7.482E-19
263.45	7.477E-19
263.50	7.492E-19
263.55	7.529E-19
